season,season_label,team_name,shot_type,shot_made,basic_zone,loc_x,loc_y,shot_distance
2019,2019-20,Boston Celtics,3PT,Missed,Above the Break,-2,31.05,25
2019,2019-20,Atlanta Hawks,3PT,Missed,Corner 3,-23.1,5.75,23
2019,2019-20,Milwaukee Bucks,3PT,Made,Above the Break,21.2,20.15,25
2019,2019-20,Denver Nuggets,3PT,Made,Midrange,21.4,15.55,23
2019,2019-20,Boston Celtics,3PT,Made,Corner 3,-23,6.85,23
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,16,32.05,31
2019,2019-20,Detroit Pistons,3PT,Missed,Above the Break,18.2,24.45,26
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,16.6,26.15,26
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,13,26.75,25
2019,2019-20,Brooklyn Nets,3PT,Made,Above the Break,1.1,29.95,24
2019,2019-20,Portland Trail Blazers,3PT,Made,Corner 3,-23.1,5.35,23
2019,2019-20,Cleveland Cavaliers,3PT,Made,Above the Break,-2.4,29.85,24
2019,2019-20,Golden State Warriors,3PT,Made,Above the Break,-6,30.45,25
2019,2019-20,LA Clippers,3PT,Made,Corner 3,23.2,9.35,23
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,-4.3,31.35,26
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,-11.7,29.25,26
2019,2019-20,Milwaukee Bucks,3PT,Made,Above the Break,-9.6,30.05,26
2019,2019-20,Detroit Pistons,3PT,Made,Above the Break,17.5,25.75,26
2019,2019-20,Orlando Magic,3PT,Made,Above the Break,11.2,30.55,27
2019,2019-20,Denver Nuggets,3PT,Missed,Above the Break,15.2,24.55,24
2019,2019-20,Portland Trail Blazers,3PT,Missed,Above the Break,-8.1,29.15,25
2019,2019-20,Sacramento Kings,3PT,Missed,Above the Break,-15.5,24.65,24
2019,2019-20,Detroit Pistons,3PT,Made,Above the Break,16.5,28.35,28
2019,2019-20,Charlotte Hornets,3PT,Made,Above the Break,-15.4,24.95,25
2019,2019-20,Minnesota Timberwolves,3PT,Missed,Midrange,21.9,5.85,21
2019,2019-20,LA Clippers,3PT,Made,Corner 3,-22.5,13.45,23
2019,2019-20,Denver Nuggets,3PT,Made,Above the Break,9.6,27.75,24
2019,2019-20,Sacramento Kings,3PT,Missed,Above the Break,16,28.55,28
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Above the Break,-1.3,30.85,25
2019,2019-20,LA Clippers,3PT,Made,Above the Break,19.7,26.45,28
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,1.4,30.35,25
2019,2019-20,San Antonio Spurs,3PT,Made,Above the Break,15.7,26.45,26
2019,2019-20,Brooklyn Nets,3PT,Missed,Corner 3,-23.6,7.55,23
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,-12.9,26.65,24
2019,2019-20,Memphis Grizzlies,3PT,Made,Above the Break,-16.9,24.55,25
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,0.2,33.45,28
2019,2019-20,Miami Heat,3PT,Missed,Above the Break,17.9,24.25,26
2019,2019-20,Golden State Warriors,3PT,Missed,Above the Break,-11.1,27.65,24
2019,2019-20,Denver Nuggets,3PT,Missed,Above the Break,1.8,30.15,24
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,19.2,22.55,25
2019,2019-20,Milwaukee Bucks,3PT,Made,Corner 3,-23.4,8.75,23
2019,2019-20,Orlando Magic,3PT,Made,Above the Break,16.5,25.25,25
2019,2019-20,Brooklyn Nets,3PT,Missed,Above the Break,17.6,32.65,32
2019,2019-20,Washington Wizards,3PT,Made,Above the Break,16.9,23.05,24
2019,2019-20,Washington Wizards,3PT,Missed,Above the Break,-0.6,31.75,26
2019,2019-20,Houston Rockets,3PT,Made,Corner 3,22.6,6.35,22
2019,2019-20,Boston Celtics,3PT,Missed,Corner 3,23.9,7.45,24
2019,2019-20,Washington Wizards,3PT,Made,Above the Break,-18.8,23.15,25
2019,2019-20,Milwaukee Bucks,3PT,Made,Above the Break,-15.4,29.35,28
2019,2019-20,Atlanta Hawks,3PT,Made,Above the Break,8.9,31.05,27
2019,2019-20,Los Angeles Lakers,3PT,Made,Above the Break,2.9,33.15,28
2019,2019-20,Phoenix Suns,3PT,Missed,Above the Break,17,26.15,26
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,16,29.05,28
2019,2019-20,Boston Celtics,3PT,Missed,Above the Break,-20.3,20.05,25
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,-14.6,27.35,26
2019,2019-20,New Orleans Pelicans,3PT,Missed,Above the Break,21.5,16.95,24
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Corner 3,22.8,10.05,23
2019,2019-20,Sacramento Kings,3PT,Missed,Above the Break,-9.8,28.05,24
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,-2.4,31.05,25
2019,2019-20,Los Angeles Lakers,3PT,Missed,Corner 3,-23.2,7.25,23
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,15.5,26.35,26
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,15.7,27.75,27
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Above the Break,17.4,22.85,24
2019,2019-20,Miami Heat,3PT,Missed,Above the Break,-7.9,28.55,24
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,16.5,23.55,24
2019,2019-20,Detroit Pistons,3PT,Missed,Above the Break,-11.6,27.95,25
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,-21.1,17.05,24
2019,2019-20,Phoenix Suns,3PT,Made,Above the Break,18,22.65,25
2019,2019-20,Phoenix Suns,3PT,Missed,Above the Break,-16.1,26.75,26
2019,2019-20,Indiana Pacers,3PT,Missed,Above the Break,21.2,20.55,26
2019,2019-20,Indiana Pacers,3PT,Made,Above the Break,0.2,30.95,25
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,1.1,30.35,25
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,-4.5,30.85,25
2019,2019-20,Toronto Raptors,3PT,Made,Above the Break,5.2,31.75,27
2019,2019-20,New Orleans Pelicans,3PT,Made,Above the Break,-22.4,17.95,25
2019,2019-20,New Orleans Pelicans,3PT,Missed,Above the Break,21.9,18.05,25
2019,2019-20,Milwaukee Bucks,3PT,Made,Above the Break,14.3,28.75,27
2019,2019-20,Minnesota Timberwolves,3PT,Missed,Above the Break,-10.8,27.55,24
2019,2019-20,Toronto Raptors,3PT,Made,Above the Break,19.1,24.25,26
2019,2019-20,Brooklyn Nets,3PT,Missed,Above the Break,2.6,30.85,25
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Corner 3,23,5.75,23
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,-8.8,28.95,25
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,16.9,25.85,26
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,-15.4,28.15,27
2019,2019-20,Toronto Raptors,3PT,Missed,Corner 3,23.1,10.75,23
2019,2019-20,Los Angeles Lakers,3PT,Made,Above the Break,-9.2,29.85,26
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Corner 3,23.2,6.05,23
2019,2019-20,Portland Trail Blazers,3PT,Missed,Above the Break,15.6,25.05,25
2019,2019-20,Brooklyn Nets,3PT,Made,Above the Break,-7.1,31.15,26
2019,2019-20,Charlotte Hornets,3PT,Made,Above the Break,-12,27.25,25
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,-9.6,29.45,26
2019,2019-20,Orlando Magic,3PT,Missed,Above the Break,11.4,28.25,25
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,15.6,27.95,27
2019,2019-20,Phoenix Suns,3PT,Missed,Corner 3,23.5,6.75,23
2019,2019-20,Miami Heat,3PT,Made,Above the Break,-13.9,26.15,25
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,-16.3,25.25,25
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,17.5,24.25,25
2019,2019-20,Philadelphia 76ers,3PT,Made,Above the Break,6.7,30.35,25
2019,2019-20,New Orleans Pelicans,3PT,Missed,Above the Break,-16,24.05,24
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,0.6,30.45,25
2019,2019-20,Brooklyn Nets,3PT,Made,Above the Break,-14.2,26.25,25
2019,2019-20,Utah Jazz,3PT,Made,Corner 3,-22.2,3.85,22
2019,2019-20,Philadelphia 76ers,3PT,Made,Above the Break,13.6,28.25,26
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Corner 3,-22.4,6.95,22
2019,2019-20,New York Knicks,3PT,Missed,Above the Break,21.4,17.95,24
2019,2019-20,Los Angeles Lakers,3PT,Missed,Above the Break,21.3,18.95,25
2019,2019-20,Portland Trail Blazers,3PT,Made,Corner 3,23.2,5.65,23
2019,2019-20,Chicago Bulls,3PT,Missed,Above the Break,-16,25.05,25
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,-10.5,28.25,25
2019,2019-20,Boston Celtics,3PT,Made,Above the Break,1.7,31.15,25
2019,2019-20,Minnesota Timberwolves,3PT,Made,Above the Break,8.7,28.45,24
2019,2019-20,Washington Wizards,3PT,Missed,Corner 3,22.9,6.35,22
2019,2019-20,Golden State Warriors,3PT,Missed,Above the Break,-1.8,31.15,25
2019,2019-20,Charlotte Hornets,3PT,Missed,Corner 3,23.7,11.95,24
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Corner 3,23.4,10.05,23
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,-13.3,27.85,26
2019,2019-20,Dallas Mavericks,3PT,Made,Above the Break,-15,25.65,25
2019,2019-20,Boston Celtics,3PT,Made,Corner 3,23.3,4.85,23
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,17.6,23.95,25
2019,2019-20,Memphis Grizzlies,3PT,Made,Corner 3,23.1,10.15,23
2019,2019-20,New Orleans Pelicans,3PT,Missed,Corner 3,23.6,10.95,24
2019,2019-20,Minnesota Timberwolves,3PT,Made,Above the Break,-14.5,25.95,25
2019,2019-20,Portland Trail Blazers,3PT,Missed,Above the Break,17.5,23.25,25
2019,2019-20,Chicago Bulls,3PT,Missed,Above the Break,10.6,27.75,24
2019,2019-20,San Antonio Spurs,3PT,Made,Corner 3,23.1,3.05,23
2019,2019-20,Denver Nuggets,3PT,Missed,Above the Break,-3,32.05,26
2019,2019-20,Indiana Pacers,3PT,Missed,Above the Break,-5.9,29.65,25
2019,2019-20,Boston Celtics,3PT,Made,Above the Break,17,23.55,24
2019,2019-20,Minnesota Timberwolves,3PT,Made,Corner 3,-23.1,11.05,23
2019,2019-20,Philadelphia 76ers,3PT,Missed,Corner 3,22.7,11.85,23
2019,2019-20,New York Knicks,3PT,Missed,Corner 3,23.1,12.85,24
2019,2019-20,Denver Nuggets,3PT,Made,Above the Break,20.3,21.65,26
2019,2019-20,Orlando Magic,3PT,Missed,Above the Break,11.7,27.75,25
2019,2019-20,Oklahoma City Thunder,3PT,Made,Corner 3,-22,8.15,22
2019,2019-20,Orlando Magic,3PT,Made,Corner 3,22.9,5.45,22
2019,2019-20,Golden State Warriors,3PT,Missed,Above the Break,-15.4,26.15,25
2019,2019-20,Denver Nuggets,3PT,Made,Corner 3,-22.8,5.15,22
2019,2019-20,Minnesota Timberwolves,3PT,Missed,Above the Break,-20.3,18.45,24
2019,2019-20,San Antonio Spurs,3PT,Made,Above the Break,13.4,26.95,25
2019,2019-20,Sacramento Kings,3PT,Missed,Corner 3,23.1,9.95,23
2019,2019-20,Atlanta Hawks,3PT,Made,Corner 3,23.7,8.55,23
2019,2019-20,Memphis Grizzlies,3PT,Made,Above the Break,11.3,27.75,25
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,-16.7,23.35,24
2019,2019-20,New Orleans Pelicans,3PT,Missed,Above the Break,-13.4,28.85,27
2019,2019-20,San Antonio Spurs,3PT,Made,Above the Break,11,29.35,26
2019,2019-20,San Antonio Spurs,3PT,Missed,Above the Break,3,30.95,25
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Corner 3,-22.7,7.25,22
2019,2019-20,New Orleans Pelicans,3PT,Missed,Above the Break,-17.4,25.95,27
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,-7.1,30.55,26
2019,2019-20,Atlanta Hawks,3PT,Made,Above the Break,-13.7,28.95,27
2019,2019-20,Brooklyn Nets,3PT,Made,Above the Break,-12.5,27.65,25
2019,2019-20,Utah Jazz,3PT,Missed,Above the Break,-16.8,25.55,26
2019,2019-20,Brooklyn Nets,3PT,Missed,Above the Break,9.5,28.75,25
2019,2019-20,Indiana Pacers,3PT,Made,Above the Break,-1.2,31.35,26
2019,2019-20,Detroit Pistons,3PT,Missed,Above the Break,13.6,27.45,26
2019,2019-20,Washington Wizards,3PT,Missed,Above the Break,-14.7,28.75,27
2019,2019-20,Detroit Pistons,3PT,Made,Corner 3,-23.2,9.15,23
2019,2019-20,Brooklyn Nets,3PT,Made,Above the Break,21,21.05,26
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,-3.6,30.55,25
2019,2019-20,Chicago Bulls,3PT,Missed,Above the Break,-23.5,16.65,26
2019,2019-20,Chicago Bulls,3PT,Missed,Above the Break,18.9,21.05,24
2019,2019-20,Memphis Grizzlies,3PT,Made,Above the Break,-6.1,30.55,26
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,-19.7,19.95,24
2019,2019-20,Memphis Grizzlies,3PT,Missed,Above the Break,-16.2,25.25,25
2019,2019-20,Denver Nuggets,3PT,Made,Above the Break,-13.3,26.65,25
2019,2019-20,Los Angeles Lakers,3PT,Made,Above the Break,-1.1,33.35,28
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,-20.7,18.95,24
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,-1.9,30.85,25
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Above the Break,-8.3,28.95,25
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,-14.1,26.35,25
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,17.1,24.35,25
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,16,30.45,29
2019,2019-20,Washington Wizards,3PT,Missed,Above the Break,15.1,27.85,27
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,-1,31.95,26
2019,2019-20,Los Angeles Lakers,3PT,Missed,Above the Break,-17.4,24.25,25
2019,2019-20,San Antonio Spurs,3PT,Missed,Above the Break,15.8,25.85,25
2019,2019-20,Houston Rockets,3PT,Made,Above the Break,9.5,30.65,27
2019,2019-20,Los Angeles Lakers,3PT,Made,Above the Break,-1.7,29.95,24
2019,2019-20,Brooklyn Nets,3PT,Made,Corner 3,23.5,5.45,23
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,16.4,25.85,26
2019,2019-20,Toronto Raptors,3PT,Missed,Corner 3,-22.8,6.75,22
2019,2019-20,Dallas Mavericks,3PT,Made,Above the Break,16.5,26.45,26
2019,2019-20,New York Knicks,3PT,Missed,Above the Break,21,19.05,25
2019,2019-20,Utah Jazz,3PT,Missed,Corner 3,-23.6,11.45,24
2019,2019-20,New Orleans Pelicans,3PT,Made,Corner 3,23.2,12.65,24
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,-15.2,25.15,25
2019,2019-20,Oklahoma City Thunder,3PT,Made,Corner 3,-22.6,7.25,22
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,-0.3,29.95,24
2019,2019-20,Los Angeles Lakers,3PT,Missed,Above the Break,-6.8,29.75,25
2019,2019-20,Utah Jazz,3PT,Made,Corner 3,22.5,2.65,22
2019,2019-20,Boston Celtics,3PT,Made,Above the Break,-16.1,26.85,26
2019,2019-20,Sacramento Kings,3PT,Made,Above the Break,-12.8,28.15,26
2019,2019-20,Atlanta Hawks,3PT,Missed,Above the Break,-10.1,28.45,25
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,-18.6,27.15,28
2019,2019-20,Dallas Mavericks,3PT,Made,Above the Break,13.2,27.75,26
2019,2019-20,Cleveland Cavaliers,3PT,Made,Corner 3,-22.6,13.75,24
2019,2019-20,Brooklyn Nets,3PT,Missed,Above the Break,-21,17.55,24
2019,2019-20,Minnesota Timberwolves,3PT,Missed,Above the Break,5.5,30.25,25
2019,2019-20,Washington Wizards,3PT,Missed,Corner 3,-22.9,10.55,23
2019,2019-20,Detroit Pistons,3PT,Missed,Above the Break,-20.1,22.65,26
2019,2019-20,Portland Trail Blazers,3PT,Made,Corner 3,-22.9,11.55,23
2019,2019-20,Brooklyn Nets,3PT,Missed,Above the Break,15.5,24.75,24
2019,2019-20,Milwaukee Bucks,3PT,Made,Above the Break,-0.1,30.75,25
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,-14.2,28.45,27
2019,2019-20,Brooklyn Nets,3PT,Made,Above the Break,-14.5,25.75,25
2019,2019-20,Portland Trail Blazers,3PT,Made,Above the Break,-16.6,25.25,25
2019,2019-20,Atlanta Hawks,3PT,Made,Above the Break,-3.6,30.35,25
2019,2019-20,Denver Nuggets,3PT,Made,Above the Break,16,23.95,24
2019,2019-20,Brooklyn Nets,3PT,Made,Corner 3,-22.3,12.55,23
2019,2019-20,Miami Heat,3PT,Missed,Corner 3,22.7,10.05,23
2019,2019-20,Chicago Bulls,3PT,Missed,Midrange,-16,22.65,23
2019,2019-20,Charlotte Hornets,3PT,Made,Above the Break,-6,30.75,26
2019,2019-20,Sacramento Kings,3PT,Made,Above the Break,-0.2,30.85,25
2019,2019-20,Denver Nuggets,3PT,Missed,Corner 3,-22.3,8.15,22
2019,2019-20,Denver Nuggets,3PT,Missed,Above the Break,-16.4,26.15,26
2019,2019-20,Washington Wizards,3PT,Missed,Above the Break,19.1,21.25,24
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,-13.8,26.85,25
2019,2019-20,Denver Nuggets,3PT,Missed,Above the Break,-12.3,28.75,26
2019,2019-20,Chicago Bulls,3PT,Made,Above the Break,-11.3,26.95,24
2019,2019-20,Chicago Bulls,3PT,Made,Above the Break,10.3,28.15,25
2019,2019-20,Atlanta Hawks,3PT,Made,Corner 3,-23,5.45,23
2019,2019-20,Miami Heat,3PT,Missed,Above the Break,12.5,26.55,24
2019,2019-20,Utah Jazz,3PT,Made,Corner 3,-23.9,9.85,24
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,-19.5,21.55,25
2019,2019-20,Orlando Magic,3PT,Made,Corner 3,22.3,5.25,22
2019,2019-20,Denver Nuggets,3PT,Missed,Corner 3,22.9,7.95,23
2019,2019-20,Boston Celtics,3PT,Made,Above the Break,-10.6,28.75,25
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,-12.2,27.85,25
2019,2019-20,Houston Rockets,3PT,Missed,Corner 3,23.4,10.25,23
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,10.1,28.45,25
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,-11.9,27.05,24
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,-18.1,21.45,24
2019,2019-20,Los Angeles Lakers,3PT,Made,Above the Break,-13.4,28.65,26
2019,2019-20,New Orleans Pelicans,3PT,Made,Above the Break,-17.6,22.25,24
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,-7.3,30.65,26
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,8.6,28.35,24
2019,2019-20,Golden State Warriors,3PT,Made,Above the Break,-20.1,22.25,26
2019,2019-20,Indiana Pacers,3PT,Missed,Above the Break,16,28.45,28
2019,2019-20,Golden State Warriors,3PT,Missed,Corner 3,-23.3,4.75,23
2019,2019-20,Charlotte Hornets,3PT,Missed,Corner 3,22.9,8.35,23
2019,2019-20,Portland Trail Blazers,3PT,Made,Above the Break,-15.2,25.75,25
2019,2019-20,Cleveland Cavaliers,3PT,Missed,Above the Break,-22.1,16.85,24
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,12.3,28.05,25
2019,2019-20,Golden State Warriors,3PT,Missed,Above the Break,-11,27.95,25
2019,2019-20,Los Angeles Lakers,3PT,Missed,Above the Break,-13.2,27.85,26
2019,2019-20,Minnesota Timberwolves,3PT,Missed,Above the Break,-9.7,28.25,24
2019,2019-20,San Antonio Spurs,3PT,Missed,Corner 3,-22.1,13.05,23
2019,2019-20,New York Knicks,3PT,Missed,Above the Break,11.2,28.95,26
2019,2019-20,Los Angeles Lakers,3PT,Made,Above the Break,20.3,22.35,26
2019,2019-20,Milwaukee Bucks,3PT,Missed,Corner 3,23,3.65,23
2019,2019-20,Detroit Pistons,3PT,Missed,Above the Break,10.6,28.25,25
2019,2019-20,Golden State Warriors,3PT,Missed,Above the Break,18.8,24.25,26
2019,2019-20,Houston Rockets,3PT,Made,Above the Break,-17.9,25.35,26
2019,2019-20,Sacramento Kings,3PT,Missed,Above the Break,-19,22.75,25
2019,2019-20,Orlando Magic,3PT,Missed,Above the Break,19.7,24.05,27
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,-6.3,30.85,26
2019,2019-20,Atlanta Hawks,3PT,Made,Above the Break,4.8,29.75,24
2019,2019-20,Golden State Warriors,3PT,Made,Corner 3,22.7,5.55,22
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,10.7,27.45,24
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,20.1,21.65,25
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,-9.4,28.75,25
2019,2019-20,Philadelphia 76ers,3PT,Missed,Above the Break,-16.9,23.25,24
2019,2019-20,Sacramento Kings,3PT,Missed,Above the Break,21.6,17.75,24
2019,2019-20,Boston Celtics,3PT,Missed,Corner 3,22.8,3.95,22
2019,2019-20,Utah Jazz,3PT,Missed,Above the Break,10.5,28.45,25
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,-15.3,29.35,28
2019,2019-20,Orlando Magic,3PT,Missed,Corner 3,-24.1,5.45,24
2019,2019-20,Minnesota Timberwolves,3PT,Made,Above the Break,-13.3,26.15,24
2019,2019-20,Portland Trail Blazers,3PT,Made,Corner 3,23.4,6.05,23
2019,2019-20,Washington Wizards,3PT,Missed,Above the Break,19.2,25.55,27
2019,2019-20,Miami Heat,3PT,Missed,Above the Break,-11.7,28.95,26
2019,2019-20,Indiana Pacers,3PT,Missed,Above the Break,-22.3,17.35,25
2019,2019-20,Denver Nuggets,3PT,Missed,Above the Break,-19.4,20.45,24
2019,2019-20,Atlanta Hawks,3PT,Missed,Corner 3,-22.6,6.55,22
2019,2019-20,Golden State Warriors,3PT,Made,Above the Break,-10.7,28.65,25
2019,2019-20,Indiana Pacers,3PT,Missed,Above the Break,21.8,19.95,26
2019,2019-20,Phoenix Suns,3PT,Missed,Corner 3,23.3,7.85,23
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,-19.8,21.55,25
2019,2019-20,Oklahoma City Thunder,3PT,Made,Corner 3,-23.3,4.45,23
2019,2019-20,Cleveland Cavaliers,3PT,Made,Corner 3,-23.1,5.95,23
2019,2019-20,Dallas Mavericks,3PT,Missed,Above the Break,17.3,23.15,24
2019,2019-20,Houston Rockets,3PT,Made,Above the Break,-12,28.35,26
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,19.6,22.95,26
2019,2019-20,Orlando Magic,3PT,Missed,Corner 3,-23.1,8.95,23
2019,2019-20,Miami Heat,3PT,Made,Above the Break,19.3,19.25,23
2019,2019-20,Milwaukee Bucks,3PT,Missed,Corner 3,-22.8,11.75,23
2019,2019-20,Brooklyn Nets,3PT,Made,Above the Break,15.5,29.85,29
2019,2019-20,San Antonio Spurs,3PT,Missed,Above the Break,1,31.05,25
2019,2019-20,Phoenix Suns,3PT,Missed,Above the Break,-13.8,26.75,25
2019,2019-20,Denver Nuggets,3PT,Made,Above the Break,19.3,23.15,26
2019,2019-20,Memphis Grizzlies,3PT,Made,Above the Break,10.1,29.45,26
2019,2019-20,Sacramento Kings,3PT,Missed,Corner 3,-22.8,9.35,23
2019,2019-20,Atlanta Hawks,3PT,Missed,Corner 3,-22.7,8.15,22
2019,2019-20,Atlanta Hawks,3PT,Missed,Above the Break,-21,19.55,25
2019,2019-20,Charlotte Hornets,3PT,Made,Above the Break,-13.3,26.75,25
2019,2019-20,Miami Heat,3PT,Missed,Corner 3,-22.9,12.75,24
2019,2019-20,Philadelphia 76ers,3PT,Made,Above the Break,-10.7,28.85,25
2019,2019-20,Detroit Pistons,3PT,Missed,Corner 3,23.6,10.05,24
2019,2019-20,Orlando Magic,3PT,Missed,Above the Break,9.4,30.55,26
2019,2019-20,Miami Heat,3PT,Missed,Corner 3,22.9,6.95,22
2019,2019-20,San Antonio Spurs,3PT,Made,Above the Break,-5.4,31.45,26
2019,2019-20,Sacramento Kings,3PT,Made,Corner 3,-23.2,8.15,23
2019,2019-20,Detroit Pistons,3PT,Made,Corner 3,22.2,5.75,22
2019,2019-20,Phoenix Suns,3PT,Made,Above the Break,-17.6,25.25,26
2019,2019-20,Sacramento Kings,3PT,Missed,Above the Break,10.5,28.95,25
2019,2019-20,LA Clippers,3PT,Missed,Above the Break,15.5,24.65,24
2019,2019-20,LA Clippers,3PT,Missed,Above the Break,1.1,43.65,38
2019,2019-20,Toronto Raptors,3PT,Missed,Above the Break,-18.3,22.85,25
2019,2019-20,Orlando Magic,3PT,Missed,Above the Break,-10.1,29.85,26
2019,2019-20,Miami Heat,3PT,Missed,Above the Break,-19.5,20.35,24
2019,2019-20,LA Clippers,3PT,Made,Corner 3,23.5,10.25,24
2019,2019-20,Houston Rockets,3PT,Missed,Above the Break,7.6,28.75,24
2019,2019-20,Atlanta Hawks,3PT,Missed,Corner 3,22.8,5.85,22
2019,2019-20,Chicago Bulls,3PT,Missed,Above the Break,-5,31.05,26
2019,2019-20,Charlotte Hornets,3PT,Missed,Corner 3,-23.3,8.55,23
2019,2019-20,Boston Celtics,3PT,Missed,Above the Break,-21.2,21.35,26
2019,2019-20,Brooklyn Nets,3PT,Missed,Above the Break,16,24.45,24
2019,2019-20,Orlando Magic,3PT,Missed,Above the Break,14.1,27.55,26
2019,2019-20,Oklahoma City Thunder,3PT,Made,Corner 3,-23.2,9.75,23
2019,2019-20,Detroit Pistons,3PT,Made,Above the Break,-17.9,24.25,26
2019,2019-20,Dallas Mavericks,3PT,Made,Above the Break,4.5,30.55,25
2019,2019-20,Indiana Pacers,3PT,Missed,Above the Break,-17.6,25.15,26
2019,2019-20,Utah Jazz,3PT,Made,Above the Break,-1.3,30.35,25
2019,2019-20,Philadelphia 76ers,3PT,Made,Above the Break,2.9,29.55,24
2019,2019-20,Phoenix Suns,3PT,Missed,Corner 3,-23.1,8.35,23
2019,2019-20,Cleveland Cavaliers,3PT,Made,Above the Break,-10.5,28.95,25
2019,2019-20,New York Knicks,3PT,Missed,Above the Break,-5.6,29.85,25
2019,2019-20,Miami Heat,3PT,Made,Corner 3,-23.2,5.15,23
2019,2019-20,Charlotte Hornets,3PT,Missed,Above the Break,-9.9,31.55,28
2019,2019-20,Toronto Raptors,3PT,Made,Corner 3,-22.6,7.75,22
2019,2019-20,Los Angeles Lakers,3PT,Made,Above the Break,-10.6,28.25,25
2019,2019-20,New York Knicks,3PT,Made,Above the Break,6.2,31.55,27
2019,2019-20,Washington Wizards,3PT,Made,Corner 3,23.9,2.65,24
2019,2019-20,Milwaukee Bucks,3PT,Missed,Above the Break,-8.8,30.05,26
2019,2019-20,Oklahoma City Thunder,3PT,Missed,Above the Break,2.7,31.95,26
2019,2019-20,Washington Wizards,3PT,Missed,Above the Break,0.7,31.95,26
